Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA45,OUT017,2911.612828262627
FDU55,OUT017,4326.196559006811
FDH40,OUT035,1324.7933432385178
FDG40,OUT019,71.71919611851268
FDT12,OUT049,3938.29428978437
DRL59,OUT045,888.0762138350805
FDT47,OUT018,1544.6653993334444
FDI60,OUT017,1031.3753490000743
DRF51,OUT027,1000.7999771805122
NCK31,OUT049,759.5587827525618
FDB08,OUT045,2443.7199962372474
FDM44,OUT035,1693.4069175696616
FDD46,OUT018,2326.0292480652793
FDR27,OUT019,306.8733609765848
FDV56,OUT010,262.41108162569543
FDM02,OUT049,1310.7524918514728
FDU45,OUT018,1864.4324129237827
FDZ10,OUT017,2026.788121540612
NCK31,OUT010,157.0376922367374
FDR27,OUT035,2053.1302465300923
FDF33,OUT013,1717.7025661725281
FDJ36,OUT046,1704.7751638803686
FDP33,OUT049,3999.3520085632986
FDG17,OUT046,3980.1324549071824
FDG47,OUT027,5293.325029992995
NCW29,OUT046,2047.0442507448145
DRH59,OUT017,1198.329295948568
FDR32,OUT017,3840.6818526096695
FDP48,OUT035,3394.792226322492
FDG17,OUT035,4085.0140884266402
DRJ59,OUT017,626.240215679851
FDY48,OUT027,2672.0111314010883
FDB02,OUT046,2871.325005815966
FDN10,OUT019,280.8589316226196
NCD55,OUT035,653.3572823027406
FDX34,OUT013,1976.1292432547134
FDZ38,OUT045,3371.5831922390134
DRF37,OUT049,4156.537646078073
DRL47,OUT019,250.56570893761898
FDL27,OUT035,1089.5873559036113
NCP53,OUT035,4009.885825715289
FDT03,OUT019,494.11169017986185
FDJ28,OUT035,3222.4909596969746
FDF40,OUT018,3517.708843631983
FDA32,OUT035,3811.167449664815
NCP02,OUT017,771.6853745332834
FDZ31,OUT045,3056.426206619268
NCQ29,OUT013,3821.8623783967146
FDP57,OUT010,220.4693918833723
FDL32,OUT027,3282.1768762768834
DRB01,OUT035,3240.675870778984
FDJ40,OUT046,1796.6622537969458
FDO24,OUT018,2304.167533924071
FDO11,OUT018,3229.6861620167847
FDA56,OUT035,2120.0729671930026
FDF02,OUT045,1569.1529089647827
FDA10,OUT013,1988.3103496712333
NCI55,OUT017,2339.5758925259374
FDZ40,OUT010,222.57614355498796
FDV08,OUT049,661.6872384865721
FDN48,OUT013,1352.1607976894031
FDU57,OUT017,2338.3182959748706
DRF49,OUT013,1807.205934457698
FDS02,OUT035,3193.897684446046
FDS43,OUT046,3219.902161809203
FDT16,OUT013,4514.221336707623
FDX19,OUT027,5919.0581771914485
FDK15,OUT046,1603.5619224777217
DRA12,OUT049,2303.914886666163
FDY35,OUT017,829.5776482421314
NCU42,OUT013,2967.4994638884145
FDD26,OUT013,3271.7515575668244
FDR11,OUT018,2307.5391613630554
NCP53,OUT045,3904.9579316423387
FDP34,OUT045,2786.052574081467
NCV41,OUT019,286.45287844885513
FDN20,OUT018,2537.0386723389784
FDZ16,OUT018,3083.0491788368195
FDZ28,OUT049,2039.57428491398
NCL55,OUT013,4178.806487355143
NCJ17,OUT046,1389.5983999723985
FDT37,OUT046,3952.7729836129074
FDV51,OUT049,2720.0784023521137
FDZ28,OUT035,1988.7040667713834
FDN27,OUT013,1863.4117859724568
FDS14,OUT019,344.43251111921654
FDZ58,OUT045,1881.8132906768285
FDD46,OUT046,2242.0693504985525
FDJ03,OUT035,711.7241346904253
FDU03,OUT010,558.3072763661426
FDA33,OUT027,3783.0139777305067
NCW53,OUT035,3080.79606481406
NCC55,OUT017,626.4406639345235
FDP52,OUT019,524.0598250780888
FDE39,OUT049,2054.951223693492
FDB44,OUT035,3742.3014449612615
FDG59,OUT013,552.6637538457063
FDI05,OUT013,1238.6478846173095
FDF59,OUT045,1863.646180444664
FDM39,OUT019,443.06147579151184
FDB14,OUT013,1381.956396391373
NCS05,OUT019,289.2799329812368
DRJ35,OUT045,942.6212765816251
FDO31,OUT019,233.9661551742055
FDA31,OUT046,2671.71799877522
FDX40,OUT049,653.2348328826675
FDW56,OUT045,3087.2724395562122
FDH09,OUT018,714.8436420772181
FDA52,OUT019,443.1118922038814
FDF20,OUT019,458.7735202811058
FDE40,OUT046,1077.2456438868992
NCU17,OUT046,1865.366030011657
NCP14,OUT035,1754.7594863317302
FDN25,OUT027,1955.5085946150732
FDU39,OUT049,908.9603454938111
NCM05,OUT017,4278.249675357394
FDU07,OUT017,2369.742273618938
FDF28,OUT049,2111.4070705708664
FDR57,OUT049,2611.4711538978077
FDJ33,OUT013,1994.86701208155
DRH23,OUT035,923.7759658771218
FDQ52,OUT046,4014.0783693787953
DRK13,OUT035,3151.2467620377424
FDP09,OUT046,4057.502088901887
FDR08,OUT027,2947.4845221511036
FDV50,OUT045,1910.8691283674966
FDT13,OUT049,3314.908641935523
FDJ27,OUT027,2639.1073409390415
FDH21,OUT046,2459.4358092010953
FDW14,OUT027,2208.170995513154
FDL52,OUT049,678.0303445068355
FDW28,OUT017,3108.3235294879255
FDL40,OUT049,1520.1996983096876
FDE24,OUT046,2247.0715494740048
FDX35,OUT049,3962.220704343227
FDP46,OUT017,1320.4288501035855
FDX56,OUT045,3347.0458915485788
FDQ45,OUT049,3089.1967019356543
FDK50,OUT027,3881.782568934488
FDY26,OUT045,4236.4872682719515
FDQ09,OUT017,1810.409972166634
FDN39,OUT049,2724.559091277314
FDP13,OUT017,690.9161685539829
FDR51,OUT013,2329.714075464375
FDZ49,OUT010,634.617618287595
FDL28,OUT018,3015.7984530102744
FDZ10,OUT035,2003.0155923895138
FDK38,OUT013,2259.200684346481
DRL49,OUT027,3559.5195401029882
FDR15,OUT013,2280.677767531504
FDQ24,OUT035,4292.307487302952
FDD56,OUT013,2917.6324979111787
NCR42,OUT046,536.2405646249646
FDH52,OUT045,1040.980035672712
FDH57,OUT019,288.89338268983016
FDR15,OUT010,337.8526822373356
FDJ34,OUT035,1975.636403904366
FDW37,OUT035,1461.08418655092
FDQ23,OUT018,1522.5003907930588
FDP34,OUT013,2582.7782492984215
FDE04,OUT027,4210.274015972484
FDC48,OUT045,1320.1769706460343
FDA47,OUT019,379.2523687260909
FDI35,OUT018,2872.142252454135
NCV05,OUT013,2316.3506795104304
FDR28,OUT045,2804.805553304601
FDH31,OUT017,1615.7629066710522
FDP59,OUT019,231.99744372013598
FDS19,OUT018,1182.0253107769133
FDM60,OUT045,633.3681755951518
FDJ44,OUT018,2711.5822458969387
DRH51,OUT017,1286.042344645421
DRC25,OUT017,1485.9030791963442
DRE25,OUT013,1485.6932184843054
NCX05,OUT049,1945.0020768733998
FDR11,OUT017,2432.7779682350138
DRP47,OUT045,4095.7294511129257
DRC49,OUT019,297.53274049433634
FDQ47,OUT027,954.9037257979419
FDL20,OUT013,1733.3766066781502
FDM34,OUT035,2021.2208975373308
NCN55,OUT013,4039.3260396212772
FDD41,OUT035,1771.0484613543442
FDE52,OUT049,1308.062019132324
NCT18,OUT019,349.1813528807848
FDJ32,OUT018,778.2886936686081
FDE16,OUT046,3853.772453694055
FDZ09,OUT045,2774.0701708228344
DRZ11,OUT046,2029.796376100839
FDK41,OUT049,1305.0256580012017
FDE56,OUT049,950.7674856015178
FDH34,OUT013,3241.928443527818
DRI49,OUT013,1296.2726212062382
DRI59,OUT046,3879.041529732981
DRC36,OUT049,2815.144241166324
FDS15,OUT019,229.80408875288208
FDI07,OUT018,3040.1007149545535
FDZ15,OUT018,1774.1932163180315
NCX41,OUT027,4874.965301831305
NCO29,OUT019,360.83821201824907
FDF57,OUT013,2669.490294237253
FDI33,OUT035,1384.7520240682154
DRJ47,OUT049,2821.5385727018834
FDB34,OUT046,1319.0100541732002
FDY22,OUT027,3351.4488257790676
DRL11,OUT017,2462.626925897068
FDY46,OUT035,3173.2618430597167
FDG17,OUT013,4026.7848593328617
FDE52,OUT018,1213.1329992492526
DRP47,OUT027,6202.397292312154
FDO01,OUT010,260.766361120824
FDL09,OUT046,2675.80324430071
FDR57,OUT013,2501.0495323562213
DRD37,OUT035,812.6361017501603
FDQ36,OUT027,982.042007479023
FDL33,OUT049,3186.617642082603
FDL48,OUT045,704.1343132786825
FDL28,OUT049,3926.1414343065417
NCN29,OUT046,848.8929391514503
FDO13,OUT035,2501.297362274223
FDB38,OUT045,2667.9517838698634
FDI36,OUT035,3149.6462330391196
FDI58,OUT035,1450.539358570412
FDH22,OUT018,1962.890440112964
FDQ27,OUT013,1999.2986396156425
FDT33,OUT046,2529.9823474719174
FDC56,OUT045,1892.6933953257374
FDF14,OUT046,2331.446631021309
FDQ39,OUT017,3235.3571795003186
NCM43,OUT017,2741.769886626781
FDS46,OUT035,2048.4843275677645
FDI22,OUT049,3681.879613725167
NCE43,OUT045,2856.9689825844425
FDZ36,OUT010,614.2597826323449
FDR13,OUT019,265.0823850859715
FDP46,OUT018,1304.116404616677
FDW56,OUT019,427.2610783980677
FDB40,OUT017,2637.4478496793636
FDM28,OUT018,2738.7183889232174
FDV49,OUT013,4568.434718137712
NCS53,OUT018,2449.525512404461
FDO03,OUT049,3997.2901291000035
FDT15,OUT035,3344.087790437166
FDD33,OUT049,3722.0424566418856
FDX13,OUT017,4312.087058324674
FDH60,OUT013,3035.664187124958
DRH51,OUT046,1292.906580505223
NCL07,OUT049,652.2968248707801
FDW51,OUT045,3484.238236135473
FDF21,OUT019,422.4105747799273
FDH26,OUT019,287.1678366621471
FDJ03,OUT049,747.5568624114492
FDU35,OUT017,1674.6244967447442
DRL01,OUT018,3303.1714365038697
FDE59,OUT045,604.916332692601
FDI60,OUT035,1059.3915148672556
DRH39,OUT035,1454.7597441119729
FDK36,OUT049,895.4225754375271
FDN52,OUT045,1341.7037692203685
FDU12,OUT017,3933.5875739568232
NCT05,OUT027,5910.471449414851
FDS37,OUT027,3066.0733620894625
FDK24,OUT017,750.3137265786328
DRF36,OUT013,3176.3265347522165
FDN46,OUT010,205.14058239912106
NCN06,OUT045,2442.27149717252
FDD59,OUT035,1322.6956984979904
FDM14,OUT045,1624.7797519098465
FDO10,OUT018,775.9312141707809
FDU35,OUT013,1589.2161655927641
NCA30,OUT018,2905.6092990333577
NCO41,OUT049,1533.373618519347
FDI24,OUT046,2693.001198639229
FDZ16,OUT046,3212.571331545874
FDV47,OUT046,1313.5604762517548
FDV16,OUT045,572.056933182122
FDZ22,OUT035,1422.440544328964
FDO20,OUT010,634.5195511539315
FDW38,OUT013,790.8855622413432
FDW52,OUT045,2800.0728922591293
FDT43,OUT019,133.05840907189793
NCS29,OUT045,4093.4066705783916
NCC31,OUT017,2397.7274724225854
FDA21,OUT017,3229.95078631556
FDQ55,OUT046,2136.055614286556
NCE54,OUT049,1233.2242294747928
FDD45,OUT017,1527.128342765289
NCP17,OUT017,1033.7825325696924
FDR47,OUT035,3191.2454568380235
DRM35,OUT013,2844.04242573167
FDR47,OUT019,476.4754156660535
FDX19,OUT010,568.9012685887207
FDV22,OUT027,4807.475789060105
FDQ46,OUT027,3436.2526145948987
DRO47,OUT045,1678.5535505391388
FDB44,OUT010,550.2650675795394
FDN02,OUT010,563.3631256523392
FDW10,OUT045,2981.163303597562
FDJ41,OUT019,562.0138478630503
FDM50,OUT046,848.3784725724638
FDW10,OUT035,2669.290335722808
FDY48,OUT049,1658.4699803141382
NCE30,OUT027,5560.582967898161
FDO04,OUT045,929.9546453493011
FDQ26,OUT010,147.01668618100396
NCX29,OUT018,2240.226003690174
FDE39,OUT046,1973.3994938164217
NCR54,OUT027,5705.9872734773735
NCP55,OUT027,1502.4045748906167
FDX22,OUT017,4135.526869531841
FDI05,OUT035,1305.1146755114926
FDC51,OUT027,3548.296751609242
FDC10,OUT013,1915.6144469141047
FDJ46,OUT045,2863.677696655451
FDV10,OUT010,79.82057654428539
FDX12,OUT027,5447.157157772568
FDL43,OUT019,213.63825972177574
DRB13,OUT046,2995.2595262918267
FDF59,OUT027,3268.909958411724
FDT35,OUT049,2734.770207240824
NCJ19,OUT035,916.0259616839354
FDT35,OUT018,2551.733886510516
FDI48,OUT046,738.1843560279538
DRC24,OUT019,322.561864605806
NCZ05,OUT017,1732.7990334284314
FDJ57,OUT049,3469.80257002402
FDX11,OUT017,3274.4937214211673
FDE09,OUT035,1800.1245464801887
NCK06,OUT049,2103.2032377855417
DRE37,OUT017,3176.5818913395387
FDV56,OUT046,1695.8610219080972
FDY43,OUT017,2749.1895963956363
FDV35,OUT013,2621.32271542748
FDF05,OUT019,540.331076311714
FDA36,OUT035,2940.138433011378
FDS13,OUT027,6386.058453597018
FDU47,OUT013,2245.9032996544747
FDI36,OUT010,427.0960259192379
FDH48,OUT046,1346.200602250245
FDZ14,OUT013,1997.6156682462433
FDS46,OUT013,2068.4255355977293
FDE21,OUT017,1984.4915858225809
FDA26,OUT049,3759.3191935987134
FDV12,OUT046,1478.8767768439761
FDL46,OUT019,232.81525213550103
FDN57,OUT013,2279.4922674963486
NCJ18,OUT017,2017.2915050361585
FDO36,OUT045,2938.889228511232
FDX55,OUT018,2947.004353946024
FDT25,OUT019,242.4827410488551
FDD16,OUT049,1148.6228021108363
NCX18,OUT013,3041.4905560439634
NCG55,OUT018,1751.6742062531462
NCV18,OUT049,1668.7339695552578
NCS18,OUT035,1720.2329526454002
FDC37,OUT045,1594.4385589183266
FDE47,OUT046,2083.9280464182452
DRG49,OUT019,455.9595366081876
FDC39,OUT049,3569.040789772116
FDH24,OUT019,384.9358794468437
FDV39,OUT027,5551.7076793462065
NCL17,OUT045,2145.6892212659286
NCY53,OUT035,1851.5799034539261
FDH52,OUT013,863.9980216583699
NCD19,OUT018,752.4835508224113
FDI44,OUT046,1281.347400632108
DRD49,OUT027,5976.4928770746155
FDN08,OUT035,1886.993405312469
FDO20,OUT027,6690.330090098336
FDY02,OUT046,3817.14040909393
FDX23,OUT045,1420.0046673253398
FDX01,OUT017,1953.0825794835685
FDH20,OUT027,2565.680423126443
NCX41,OUT017,3976.3485752748697
FDD21,OUT027,2921.3909483877424
DRH11,OUT019,181.08595073111618
DRE60,OUT018,4114.534354615211
FDB10,OUT013,3939.9943677274296
FDH38,OUT013,1938.3504617250985
NCL07,OUT018,428.08381669010555
FDD48,OUT046,2175.625261716987
NCT54,OUT027,2740.917053190906
FDF32,OUT027,5725.450367328096
DRH51,OUT045,1280.2191813465822
DRG03,OUT035,2623.1841381913587
NCY42,OUT019,346.014643905381
FDH32,OUT017,1624.1573824301895
NCJ06,OUT027,2929.5589425977373
FDH47,OUT027,2618.776576129954
FDZ08,OUT018,1306.2687791326198
FDK16,OUT017,1623.2266929979094
DRG01,OUT018,1108.620511844816
NCM53,OUT027,2698.534989223812
NCB07,OUT035,3058.296958971225
NCZ06,OUT035,3840.258009364144
FDU48,OUT049,2129.020328790552
NCB55,OUT027,1790.334897544652
FDP15,OUT013,4576.073341635452
FDF17,OUT046,3263.2308349327077
NCN06,OUT049,2589.453916967471
DRM48,OUT018,466.5181941665422
FDH10,OUT046,1945.9534742690132
FDC60,OUT018,1524.7612842219373
FDE35,OUT018,712.4214681882
DRI23,OUT013,2588.016408574376
NCR38,OUT013,3984.7657968636927
FDP04,OUT035,1025.5479181141657
NCW17,OUT045,2200.7850954273217
FDX34,OUT017,1964.6322986705682
NCK53,OUT045,1563.4172215759604
NCO54,OUT010,160.41198366531458
NCH55,OUT046,2165.450892548129
FDT44,OUT027,3084.01341987246
DRG49,OUT046,4032.8482216236926
FDX46,OUT010,139.98797272212536
DRG36,OUT049,3083.3554241194747
FDU37,OUT049,1332.4948771453091
FDK10,OUT049,3186.6645056053035
DRF37,OUT027,7005.94907545112
FDC44,OUT035,1878.966870297603
FDP15,OUT046,4059.6833328191524
FDZ27,OUT027,1375.7129671997266
FDY22,OUT019,380.86523234038816
DRG51,OUT035,2988.966868350659
FDN58,OUT045,3806.504201421787
FDW01,OUT049,2575.081569713709
FDX24,OUT018,1357.622861170387
FDO51,OUT017,668.9651146158413
FDJ52,OUT027,3947.161856217078
NCY06,OUT010,301.8534285779509
FDE20,OUT018,2770.8647003152632
FDT23,OUT010,173.54675073699258
FDQ51,OUT046,744.5564932408028
FDE35,OUT046,877.7017346173867
FDB46,OUT013,3384.920663474556
NCG19,OUT035,3550.023873187471
NCL06,OUT018,3576.2113930691394
FDT36,OUT019,90.41518529128113
FDC56,OUT049,2051.0764311830676
FDJ26,OUT049,3444.3750541640115
FDZ59,OUT017,2604.1081737332242
FDV11,OUT027,4760.125978243443
FDR13,OUT010,267.5813714107034
FDI15,OUT018,4187.9981241830155
FDF47,OUT018,3471.51226155926
NCB54,OUT019,281.5932191619453
NCK19,OUT027,5582.592360353117
FDX16,OUT017,2669.70980777664
FDL50,OUT045,1863.9353480348736
NCE31,OUT035,595.4987112514841
DRJ01,OUT049,2339.650900449139
FDE22,OUT013,2497.154141195347
FDY20,OUT019,237.163357825149
NCO14,OUT045,650.6753129731951
NCR50,OUT017,2567.6745474399477
DRM47,OUT017,3180.087679579715
FDO27,OUT010,311.67640396938066
FDJ20,OUT027,2849.143368843856
NCX17,OUT013,3473.1067628173864
FDG59,OUT049,595.4498053687176
FDD52,OUT045,1578.7619694517143
FDO48,OUT017,4039.1415043951156
FDC59,OUT019,142.7259244407286
FDS15,OUT018,1461.6803192644416
FDB47,OUT035,3796.657670952175
FDV14,OUT019,206.79731523486896
FDB27,OUT013,3108.4107700552836
FDA35,OUT035,1999.5566673070227
FDN51,OUT018,3688.8607690712097
FDO39,OUT019,434.37798407059967
FDB28,OUT049,2972.2319959122483
DRJ25,OUT046,865.7635837461058
FDH46,OUT027,2527.844250040948
FDI10,OUT045,2883.045168655187
FDU21,OUT018,363.31141648012505
FDD09,OUT049,3084.4470146762915
FDD10,OUT046,2759.614717075453
FDN31,OUT010,432.18981852232446
FDA46,OUT018,3108.573460973968
FDM56,OUT046,1648.0764291949608
FDF11,OUT010,645.0482685559577
FDS32,OUT018,1735.0367289360754
NCM06,OUT013,2306.6376793670443
FDZ26,OUT045,3837.296699346691
FDO01,OUT013,2240.2786681473985
FDJ46,OUT049,2822.3358691680273
FDG26,OUT019,550.8427232383475
FDZ38,OUT035,3401.8410705941874
NCO55,OUT013,1681.0390994098489
FDT60,OUT035,1968.1136356685681
FDW37,OUT049,1399.3978656767706
NCK42,OUT018,2835.5510832349946
FDA45,OUT046,2542.8054723243486
FDW55,OUT018,3545.9571913281566
FDY44,OUT017,3182.606146830661
FDQ31,OUT017,1463.1498257410417
FDM09,OUT049,2968.7829511410896
FDH12,OUT018,1459.9377499061109
NCQ43,OUT035,1619.624757343561
FDT33,OUT035,2857.660415320358
NCT41,OUT018,2292.682215535159
DRJ25,OUT010,151.56124063790176
NCQ41,OUT046,3168.6225318692495
NCN17,OUT049,1641.9184238739722
DRO35,OUT027,2649.0586501829503
FDU27,OUT018,603.1897601577737
FDY43,OUT027,4379.067711328422
FDG46,OUT035,1904.0849493859703
DRL49,OUT018,1887.5317794504704
NCB55,OUT049,866.0343880232857
FDK28,OUT049,4490.590816489269
FDO49,OUT045,734.7469414878299
FDT03,OUT013,1928.9901794625446
FDW33,OUT027,2929.5459478169873
FDR02,OUT035,1816.7963719418894
FDF50,OUT013,3137.745313579123
FDA40,OUT018,1268.6765590874415
NCT53,OUT018,2449.706133517798
FDY60,OUT035,2140.4514347536374
FDP44,OUT027,2617.4967580023217
NCQ50,OUT045,3559.8688152487034
NCC30,OUT017,2897.0620882502526
FDQ60,OUT018,1922.890583474138
FDG41,OUT046,1732.1718339769934
FDQ03,OUT046,3878.4527179023644
FDM03,OUT045,1604.0144518958587
FDZ51,OUT018,1329.9063028413848
DRF51,OUT035,736.338285246878
FDF39,OUT017,4663.731856732123
FDW52,OUT035,2940.7195236330917
FDY22,OUT049,2518.646376027586
FDG14,OUT013,2326.5881729052235
FDA57,OUT017,627.0561179649058
FDL45,OUT019,298.5131241313632
FDX28,OUT046,1557.2705725093624
NCQ54,OUT013,3013.4983127507385
FDH40,OUT045,1295.5783021151988
FDU52,OUT035,2456.7828560443545
FDT60,OUT010,250.78156093275322
FDK08,OUT045,1409.2999211895356
FDN04,OUT049,2883.14451659439
FDE50,OUT013,3105.1162353324835
FDI16,OUT049,852.5757554978262
FDM50,OUT049,913.0638724619334
NCV30,OUT049,906.7315547786438
FDT44,OUT013,1881.1655831076507
FDY60,OUT013,2503.2493117361096
FDT56,OUT017,903.6383912252744
FDV58,OUT018,2518.9433191693224
FDU04,OUT013,2078.79426819295
NCN05,OUT027,5161.289818646369
FDI53,OUT018,2314.4956441831105
FDD34,OUT046,2582.9969426024068
FDW47,OUT027,3494.6663699672445
FDT51,OUT027,3079.4458080079116
FDO27,OUT013,1512.3914805896277
NCQ18,OUT018,1479.895903780838
NCW05,OUT013,1845.1952217589858
FDI15,OUT010,539.0695033137964
NCH43,OUT010,419.6269773479276
FDT40,OUT049,2000.4465837367425
NCG19,OUT017,3445.7288142686175
NCM30,OUT035,664.7990163741387
FDB38,OUT017,2596.0940980317587
FDB22,OUT046,2295.8889078297907
FDC58,OUT046,626.0473831945029
NCI29,OUT013,2093.444915593527
FDA23,OUT010,226.17573377328014
DRG48,OUT013,2530.0515796954132
FDV21,OUT013,2112.219870563654
NCG18,OUT019,257.5955399959957
FDG40,OUT045,559.8244574162468
FDU24,OUT018,1334.324822075266
FDA22,OUT049,2622.963167588078
FDY35,OUT046,820.0388523717561
FDJ15,OUT045,3212.4697351929194
NCW18,OUT018,3139.199469038139
FDK56,OUT018,3022.3156184936083
FDF44,OUT046,2111.3934377963965
FDP51,OUT049,2045.9166418908314
FDU22,OUT027,3185.7662890160364
FDM28,OUT017,2752.2069121640016
NCL42,OUT046,4038.429096062313
FDJ15,OUT019,433.5888638493179
FDI32,OUT018,1745.1099843427571
DRL11,OUT046,2442.343154559732
DRO59,OUT018,1064.848271829706
FDA07,OUT019,246.16703481369018
NCO53,OUT013,3037.6473075732274
FDO21,OUT045,3361.809014064823
FDW39,OUT045,2873.3214022704437
NCV17,OUT013,2347.45177051995
FDE22,OUT046,2548.384896304265
NCB06,OUT018,2342.102013486438
DRF48,OUT017,3188.689191780068
FDB05,OUT013,3818.3784987961367
FDP28,OUT027,6734.959986475407
FDP23,OUT046,3694.725851891996
NCS41,OUT018,2865.480366163149
FDS40,OUT018,275.4705514297244
FDA16,OUT017,3770.656417736015
FDN20,OUT035,3120.0068020979725
FDF04,OUT027,6989.936846182176
DRG36,OUT018,2553.9890932314024
FDW16,OUT018,1317.731518627683
FDU09,OUT017,817.1166444892664
FDW01,OUT046,2610.032588798204
FDB15,OUT045,4419.814041208823
NCJ17,OUT049,1362.030527129365
NCT18,OUT018,2892.692375251331
FDG16,OUT018,2870.5564272882407
FDP27,OUT017,3220.0695743878377
FDQ44,OUT027,2906.005456659683
FDL50,OUT027,3490.069211018521
FDW57,OUT027,5310.672061057188
FDS34,OUT013,1824.7954107410878
NCV30,OUT035,1065.2101156516076
FDD26,OUT018,2962.7083452241986
FDA03,OUT045,2581.0585188551286
FDS27,OUT018,2739.0477975527974
FDM12,OUT013,3088.225952437085
NCV42,OUT027,3109.985775191348
NCS41,OUT046,3137.4012217844074
FDN56,OUT018,1944.050691972484
DRK59,OUT046,3640.864767077764
NCG18,OUT046,1694.9747648983414
NCN26,OUT017,1865.541854602414
FDI60,OUT027,1827.040733844719
NCI43,OUT049,761.890107850269
NCL17,OUT049,2209.3739812334884
FDQ19,OUT019,457.49973151386087
FDY43,OUT049,2911.476391016557
FDR36,OUT049,690.5321326030052
